date,area_name,area_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,district_id
2022-06-10,Hammersmith and Fulham,E09000013,-34.0,-7.0,60.0,-39,-42.0,7.0,288
2022-06-10,Ealing,E09000009,-12.0,4.0,43.0,-31,-29.0,5.0,284
2022-06-10,Harrow,E09000015,-8.0,16.0,106.0,-18,-23.0,5.0,290
2022-06-10,Hillingdon,E09000017,-12.0,0.0,57.0,-9,-29.0,4.0,292
2022-06-10,Lewisham,E09000023,-1.0,6.0,38.0,-25,-37.0,7.0,298
2022-06-10,Islington,E09000019,-42.0,-17.0,24.0,-67,-47.0,9.0,294
2022-06-10,Camden,E09000007,-38.0,-9.0,18.0,-14,-38.0,8.0,282
2022-06-10,Southwark,E09000028,-29.0,-6.0,0.0,-27,-30.0,6.0,303
2022-06-10,Westminster,E09000033,-41.0,-11.0,-14.0,-26,-41.0,7.0,308
2022-06-10,Enfield,E09000010,-17.0,-1.0,31.0,-36,-28.0,4.0,285
2022-06-10,Bexley,E09000004,-18.0,3.0,54.0,-31,-31.0,5.0,279
2022-06-10,Sutton,E09000029,-16.0,-5.0,41.0,-38,-37.0,6.0,304
2022-06-10,Hounslow,E09000018,-8.0,7.0,36.0,-17,-25.0,4.0,293
2022-06-10,Merton,E09000024,-23.0,2.0,5.0,-28,-32.0,6.0,299
2022-06-10,Croydon,E09000008,-17.0,11.0,25.0,-27,-28.0,6.0,283
2022-06-10,City of London,E09000001,-60.0,-60.0,-42.0,-38,-38.0,,276
2022-06-10,Redbridge,E09000026,-14.0,2.0,26.0,-30,-37.0,5.0,301
2022-06-09,Westminster,E09000033,-34.0,-9.0,-11.0,-21,-37.0,6.0,308
2022-06-09,Wandsworth,E09000032,-27.0,-12.0,6.0,-19,-36.0,8.0,307
2022-06-09,Redbridge,E09000026,-17.0,-2.0,7.0,-32,-37.0,6.0,301
2022-06-09,Bromley,E09000006,-12.0,7.0,9.0,-32,-36.0,7.0,281
2022-06-09,Harrow,E09000015,-9.0,12.0,59.0,-17,-21.0,5.0,290
2022-06-09,Greenwich,E09000011,8.0,7.0,2.0,-18,-37.0,6.0,286
2022-06-09,Ealing,E09000009,-11.0,4.0,22.0,-29,-29.0,5.0,284
2022-06-09,Barnet,E09000003,-18.0,2.0,34.0,-25,-31.0,6.0,278
2022-06-09,Hackney,E09000012,-27.0,0.0,5.0,-36,-32.0,5.0,287
2022-06-09,Camden,E09000007,-37.0,-10.0,-8.0,-15,-36.0,7.0,282
2022-06-09,Islington,E09000019,-41.0,-14.0,2.0,-66,-42.0,8.0,294
2022-06-09,Hounslow,E09000018,-12.0,7.0,15.0,-21,-25.0,5.0,293
2022-06-09,Merton,E09000024,-22.0,-7.0,-16.0,-31,-33.0,6.0,299
2022-06-09,Lambeth,E09000022,-24.0,-10.0,54.0,-30,-31.0,6.0,297
2022-06-09,Richmond upon Thames,E09000027,-21.0,7.0,12.0,-31,-45.0,8.0,302
2022-06-09,Waltham Forest,E09000031,-7.0,0.0,-1.0,-28,-34.0,5.0,306
2022-06-09,Sutton,E09000029,-17.0,-4.0,25.0,-40,-37.0,7.0,304
2022-06-09,Bexley,E09000004,-18.0,3.0,34.0,-29,-29.0,5.0,279
2022-06-09,Southwark,E09000028,-27.0,-5.0,-6.0,-27,-25.0,6.0,303
2022-06-09,Croydon,E09000008,-14.0,11.0,9.0,-28,-26.0,6.0,283
2022-06-09,City of London,E09000001,-45.0,-48.0,-36.0,-29,-31.0,,276
2022-06-09,Haringey,E09000014,-22.0,-7.0,-1.0,-29,-37.0,5.0,289
2022-06-09,Tower Hamlets,E09000030,-18.0,-2.0,-2.0,-36,-38.0,7.0,305
2022-06-09,Kensington and Chelsea,E09000020,-28.0,3.0,-4.0,-28,-37.0,7.0,295
2022-06-09,Hillingdon,E09000017,-14.0,2.0,45.0,-10,-29.0,5.0,292
2022-06-09,Enfield,E09000010,-19.0,-2.0,18.0,-37,-29.0,5.0,285
2022-06-09,Lewisham,E09000023,-4.0,6.0,14.0,-26,-34.0,6.0,298
2022-06-09,Barking and Dagenham,E09000002,-15.0,10.0,62.0,-9,-29.0,3.0,277
2022-06-09,Newham,E09000025,-19.0,1.0,150.0,-23,-23.0,3.0,300
2022-06-09,Kingston upon Thames,E09000021,-21.0,-5.0,,-26,-32.0,8.0,296
2022-06-09,Hammersmith and Fulham,E09000013,-32.0,-8.0,10.0,-32,-39.0,7.0,288
2022-06-09,Brent,E09000005,-16.0,6.0,44.0,-25,-27.0,4.0,280
2022-06-09,Havering,E09000016,-15.0,10.0,11.0,-20,-26.0,5.0,291
2022-06-08,Merton,E09000024,-24.0,-6.0,-2.0,-29,-32.0,6.0,299
2022-06-08,Southwark,E09000028,-26.0,-8.0,-1.0,-26,-30.0,6.0,303
2022-06-08,Kingston upon Thames,E09000021,-22.0,-6.0,,-28,-33.0,8.0,296
2022-06-08,Redbridge,E09000026,-19.0,4.0,21.0,-29,-38.0,6.0,301
2022-06-08,Enfield,E09000010,-18.0,-5.0,22.0,-38,-29.0,5.0,285
2022-06-08,City of London,E09000001,-47.0,-48.0,-32.0,-35,-35.0,,276
2022-06-08,Hammersmith and Fulham,E09000013,-31.0,-8.0,16.0,-39,-41.0,6.0,288
2022-06-08,Barnet,E09000003,-15.0,-2.0,31.0,-26,-32.0,7.0,278
2022-06-08,Wandsworth,E09000032,-26.0,-13.0,18.0,-24,-35.0,8.0,307
2022-06-08,Brent,E09000005,-12.0,8.0,62.0,-26,-29.0,4.0,280
2022-06-08,Westminster,E09000033,-36.0,-8.0,-14.0,-27,-37.0,6.0,308
2022-06-08,Hillingdon,E09000017,-11.0,-3.0,59.0,-9,-30.0,5.0,292
2022-06-08,Lewisham,E09000023,-4.0,4.0,25.0,-27,-33.0,7.0,298
2022-06-08,Harrow,E09000015,-8.0,17.0,89.0,-15,-19.0,6.0,290
2022-06-08,Ealing,E09000009,-9.0,2.0,40.0,-30,-31.0,5.0,284
2022-06-08,Croydon,E09000008,-15.0,7.0,11.0,-29,-25.0,6.0,283
2022-06-08,Lambeth,E09000022,-22.0,-9.0,60.0,-34,-31.0,7.0,297
2022-06-08,Bromley,E09000006,-13.0,8.0,10.0,-30,-36.0,8.0,281
2022-06-08,Havering,E09000016,-11.0,5.0,18.0,-25,-25.0,5.0,291
2022-06-08,Greenwich,E09000011,5.0,6.0,4.0,-16,-35.0,6.0,286
2022-06-08,Barking and Dagenham,E09000002,-18.0,12.0,60.0,-25,-30.0,3.0,277
2022-06-08,Waltham Forest,E09000031,-5.0,0.0,4.0,-33,-33.0,5.0,306
2022-06-08,Newham,E09000025,-19.0,2.0,170.0,-24,-21.0,4.0,300
2022-06-08,Camden,E09000007,-35.0,-13.0,2.0,-17,-36.0,7.0,282
2022-06-08,Hackney,E09000012,-26.0,0.0,21.0,-40,-32.0,6.0,287
2022-06-08,Kensington and Chelsea,E09000020,-29.0,3.0,-1.0,-39,-36.0,7.0,295
2022-06-08,Haringey,E09000014,-24.0,-7.0,6.0,-33,-37.0,5.0,289
2022-06-08,Hounslow,E09000018,-11.0,7.0,29.0,-19,-22.0,4.0,293
2022-06-08,Tower Hamlets,E09000030,-18.0,-5.0,4.0,-41,-38.0,7.0,305
2022-06-08,Islington,E09000019,-41.0,-17.0,15.0,-67,-44.0,9.0,294
2022-06-08,Bexley,E09000004,-18.0,1.0,35.0,-33,-32.0,6.0,279
2022-06-08,Sutton,E09000029,-17.0,-2.0,29.0,-38,-36.0,7.0,304
2022-06-08,Richmond upon Thames,E09000027,-24.0,0.0,10.0,-34,-45.0,8.0,302
2022-06-07,Barking and Dagenham,E09000002,-17.0,2.0,72.0,-19,-32.0,3.0,277
2022-06-07,Hillingdon,E09000017,-11.0,0.0,49.0,-6,-29.0,5.0,292
2022-06-07,Merton,E09000024,-27.0,-7.0,6.0,-29,-34.0,7.0,299
2022-06-07,Tower Hamlets,E09000030,-19.0,-1.0,6.0,-41,-40.0,7.0,305
2022-06-07,Camden,E09000007,-37.0,-12.0,-5.0,-18,-39.0,7.0,282
2022-06-07,Bromley,E09000006,-14.0,8.0,7.0,-32,-37.0,9.0,281
2022-06-07,Richmond upon Thames,E09000027,-24.0,4.0,15.0,-34,-47.0,8.0,302
2022-06-07,Ealing,E09000009,-10.0,3.0,44.0,-29,-31.0,5.0,284
2022-06-07,Kingston upon Thames,E09000021,-21.0,-6.0,,-30,-34.0,7.0,296
2022-06-07,Enfield,E09000010,-18.0,-6.0,28.0,-37,-30.0,5.0,285
2022-06-07,Brent,E09000005,-14.0,7.0,71.0,-22,-28.0,4.0,280
2022-06-07,Lewisham,E09000023,-4.0,2.0,30.0,-24,-35.0,7.0,298
2022-06-07,City of London,E09000001,-52.0,-52.0,-44.0,-33,-38.0,,276
2022-06-07,Southwark,E09000028,-30.0,-11.0,-1.0,-30,-31.0,6.0,303
2022-06-07,Croydon,E09000008,-14.0,12.0,8.0,-30,-29.0,6.0,283
2022-06-07,Haringey,E09000014,-22.0,-8.0,19.0,-29,-41.0,5.0,289
2022-06-07,Sutton,E09000029,-19.0,-5.0,31.0,-36,-38.0,7.0,304
2022-06-07,Waltham Forest,E09000031,-11.0,-1.0,14.0,-31,-37.0,5.0,306
2022-06-07,Kensington and Chelsea,E09000020,-29.0,1.0,-8.0,-44,-38.0,6.0,295
2022-06-07,Newham,E09000025,-12.0,5.0,176.0,-22,-25.0,4.0,300
2022-06-07,Hammersmith and Fulham,E09000013,-33.0,-7.0,15.0,-38,-42.0,7.0,288
2022-06-07,Bexley,E09000004,-20.0,1.0,28.0,-34,-31.0,6.0,279
2022-06-07,Lambeth,E09000022,-28.0,-9.0,60.0,-34,-32.0,7.0,297
2022-06-07,Havering,E09000016,-12.0,7.0,20.0,-24,-26.0,6.0,291
2022-06-07,Harrow,E09000015,-8.0,15.0,87.0,-16,-19.0,6.0,290
2022-06-07,Greenwich,E09000011,-14.0,4.0,2.0,-19,-38.0,7.0,286
2022-06-07,Barnet,E09000003,-18.0,-1.0,41.0,-24,-33.0,6.0,278
2022-06-07,Westminster,E09000033,-38.0,-13.0,-7.0,-27,-37.0,6.0,308
2022-06-07,Hounslow,E09000018,-9.0,5.0,38.0,-20,-26.0,5.0,293
2022-06-07,Wandsworth,E09000032,-28.0,-13.0,14.0,-20,-37.0,8.0,307
2022-06-07,Hackney,E09000012,-31.0,-3.0,18.0,-37,-34.0,6.0,287
2022-06-07,Islington,E09000019,-41.0,-15.0,7.0,-67,-46.0,8.0,294
2022-06-07,Redbridge,E09000026,-15.0,7.0,18.0,-29,-40.0,5.0,301
2022-06-06,Enfield,E09000010,-18.0,-4.0,14.0,-47,-37.0,7.0,285
2022-06-06,Lewisham,E09000023,-5.0,0.0,7.0,-32,-44.0,10.0,298
2022-06-06,Harrow,E09000015,-6.0,16.0,60.0,-31,-31.0,9.0,290
2022-06-06,Ealing,E09000009,-20.0,6.0,23.0,-37,-38.0,7.0,284
2022-06-06,Croydon,E09000008,-16.0,10.0,-2.0,-34,-32.0,8.0,283
2022-06-06,Greenwich,E09000011,7.0,8.0,0.0,-21,-43.0,9.0,286
2022-06-06,Hillingdon,E09000017,-12.0,2.0,40.0,-14,-36.0,7.0,292
2022-06-06,Waltham Forest,E09000031,-8.0,1.0,-7.0,-37,-44.0,9.0,306
2022-06-06,Hounslow,E09000018,-9.0,11.0,14.0,-26,-32.0,6.0,293
2022-06-06,Newham,E09000025,-16.0,1.0,137.0,-21,-33.0,7.0,300
2022-06-06,Merton,E09000024,-28.0,-3.0,-8.0,-40,-41.0,9.0,299
2022-06-06,Wandsworth,E09000032,-31.0,-14.0,-3.0,-27,-50.0,12.0,307
2022-06-06,Hammersmith and Fulham,E09000013,-37.0,-11.0,3.0,-39,-50.0,11.0,288
2022-06-06,Havering,E09000016,-13.0,7.0,7.0,-33,-35.0,8.0,291
2022-06-06,Richmond upon Thames,E09000027,-30.0,3.0,-4.0,-44,-55.0,11.0,302
2022-06-06,Westminster,E09000033,-48.0,-17.0,-8.0,-37,-49.0,10.0,308
2022-06-06,Redbridge,E09000026,-16.0,4.0,-2.0,-38,-45.0,8.0,301
2022-06-06,Islington,E09000019,-48.0,-19.0,-12.0,-65,-56.0,12.0,294
2022-06-06,Hackney,E09000012,-38.0,-8.0,1.0,-40,-47.0,8.0,287
2022-06-06,Bexley,E09000004,-20.0,1.0,12.0,-39,-38.0,8.0,279
2022-06-06,Lambeth,E09000022,-34.0,-11.0,50.0,-46,-44.0,11.0,297
2022-06-06,Kensington and Chelsea,E09000020,-36.0,0.0,-24.0,-57,-47.0,10.0,295
2022-06-06,Camden,E09000007,-43.0,-11.0,-9.0,-22,-51.0,11.0,282
2022-06-06,Sutton,E09000029,-20.0,-2.0,11.0,-46,-45.0,9.0,304
2022-06-06,Haringey,E09000014,-23.0,-8.0,0.0,-41,-48.0,8.0,289
2022-06-06,Southwark,E09000028,-35.0,-12.0,-3.0,-41,-39.0,9.0,303
2022-06-06,City of London,E09000001,-63.0,-59.0,-61.0,-29,-46.0,,276
2022-06-06,Brent,E09000005,-14.0,10.0,47.0,-27,-36.0,7.0,280
2022-06-06,Kingston upon Thames,E09000021,-18.0,-3.0,,-39,-41.0,10.0,296
2022-06-06,Barnet,E09000003,-23.0,-1.0,14.0,-36,-48.0,9.0,278
2022-06-06,Bromley,E09000006,-15.0,9.0,4.0,-40,-45.0,11.0,281
2022-06-06,Tower Hamlets,E09000030,-27.0,-9.0,-4.0,-37,-50.0,11.0,305
2022-06-06,Barking and Dagenham,E09000002,-16.0,5.0,47.0,-28,-37.0,6.0,277
2022-06-05,Merton,E09000024,-32.0,-21.0,-32.0,-30,-12.0,-1.0,299
2022-06-05,Hackney,E09000012,-44.0,-27.0,-35.0,-34,-21.0,-1.0,287
2022-06-05,Hounslow,E09000018,-22.0,-6.0,-16.0,-11,-7.0,-1.0,293
2022-06-05,Haringey,E09000014,-38.0,-22.0,-41.0,-27,-25.0,-1.0,289
2022-06-05,Tower Hamlets,E09000030,-26.0,-29.0,-26.0,-32,-8.0,-2.0,305
2022-06-05,Waltham Forest,E09000031,-15.0,-9.0,-33.0,-31,-18.0,-1.0,306
2022-06-05,Bromley,E09000006,-31.0,-9.0,-33.0,-28,-1.0,0.0,281
2022-06-05,Havering,E09000016,-26.0,-8.0,-1.0,-22,-5.0,0.0,291
2022-06-05,Greenwich,E09000011,-9.0,-11.0,-38.0,-13,-9.0,0.0,286
2022-06-05,Barking and Dagenham,E09000002,-26.0,-13.0,32.0,-23,-19.0,0.0,277
2022-06-05,Sutton,E09000029,-35.0,-19.0,-27.0,-34,-18.0,0.0,304
2022-06-05,Ealing,E09000009,-30.0,-4.0,10.0,-27,-10.0,0.0,284
2022-06-05,Kensington and Chelsea,E09000020,-39.0,-15.0,-45.0,-42,-25.0,-1.0,295
2022-06-05,Bexley,E09000004,-34.0,-15.0,9.0,-29,-11.0,0.0,279
2022-06-05,Camden,E09000007,-37.0,-22.0,-43.0,11,-14.0,-2.0,282
2022-06-05,Newham,E09000025,-20.0,-16.0,177.0,-15,-1.0,-2.0,300
2022-06-05,Richmond upon Thames,E09000027,-44.0,-15.0,-42.0,-37,-25.0,-1.0,302
2022-06-05,Hillingdon,E09000017,-21.0,-16.0,6.0,-5,-7.0,-1.0,292
2022-06-05,Barnet,E09000003,-35.0,-17.0,-17.0,-29,-12.0,1.0,278
2022-06-05,Lambeth,E09000022,-37.0,-19.0,83.0,-12,-4.0,-1.0,297
2022-06-05,Islington,E09000019,-48.0,-24.0,-26.0,-64,-16.0,-2.0,294
2022-06-05,Redbridge,E09000026,-31.0,-14.0,-23.0,-32,-19.0,-1.0,301
2022-06-05,Enfield,E09000010,-31.0,-16.0,-19.0,-37,-10.0,1.0,285
2022-06-05,Hammersmith and Fulham,E09000013,-40.0,-22.0,-10.0,-43,-18.0,-1.0,288
2022-06-05,Kingston upon Thames,E09000021,-36.0,-21.0,29.0,-20,-7.0,0.0,296
2022-06-05,Brent,E09000005,-26.0,-3.0,11.0,-27,-13.0,-1.0,280
2022-06-05,Westminster,E09000033,-32.0,-7.0,5.0,-2,-18.0,-1.0,308
2022-06-05,Harrow,E09000015,-26.0,-7.0,41.0,-10,7.0,-1.0,290
2022-06-05,Croydon,E09000008,-31.0,-3.0,-22.0,-29,-6.0,0.0,283
2022-06-05,Lewisham,E09000023,-23.0,-14.0,-23.0,-25,-16.0,0.0,298
2022-06-05,Southwark,E09000028,-38.0,-16.0,-22.0,-27,-2.0,-1.0,303
2022-06-05,City of London,E09000001,-38.0,-65.0,-45.0,-9,,,276
2022-06-05,Wandsworth,E09000032,-43.0,-29.0,-34.0,-25,0.0,-1.0,307
2022-06-04,Waltham Forest,E09000031,-22.0,-12.0,-27.0,-36,-26.0,0.0,306
2022-06-04,Hillingdon,E09000017,-23.0,-17.0,48.0,-11,-19.0,0.0,292
2022-06-04,Havering,E09000016,-27.0,-3.0,-3.0,-25,-14.0,0.0,291
2022-06-04,Croydon,E09000008,-30.0,-3.0,21.0,-31,-18.0,0.0,283
2022-06-04,Kingston upon Thames,E09000021,-35.0,-13.0,34.0,-28,-7.0,0.0,296
2022-06-04,Richmond upon Thames,E09000027,-37.0,-12.0,-31.0,-36,-23.0,0.0,302
2022-06-04,Camden,E09000007,-39.0,-19.0,-31.0,-1,-13.0,-1.0,282
2022-06-04,City of London,E09000001,-46.0,-62.0,-43.0,-15,,,276
2022-06-04,Haringey,E09000014,-33.0,-22.0,-19.0,-28,-29.0,-1.0,289
2022-06-04,Brent,E09000005,-14.0,-8.0,61.0,-26,-21.0,0.0,280
2022-06-04,Tower Hamlets,E09000030,-23.0,-13.0,-11.0,-35,-14.0,-1.0,305
2022-06-04,Lewisham,E09000023,-23.0,-10.0,-6.0,-29,-24.0,0.0,298
2022-06-04,Newham,E09000025,-33.0,-13.0,86.0,-27,-12.0,-1.0,300
2022-06-04,Southwark,E09000028,-39.0,-21.0,-1.0,-29,-5.0,-1.0,303
2022-06-04,Enfield,E09000010,-27.0,-14.0,44.0,-38,-18.0,0.0,285
2022-06-04,Lambeth,E09000022,-37.0,-18.0,86.0,-18,-9.0,0.0,297
2022-06-04,Hackney,E09000012,-42.0,-20.0,-13.0,-28,-26.0,1.0,287
2022-06-04,Merton,E09000024,-36.0,-17.0,-21.0,-32,-20.0,0.0,299
2022-06-04,Hammersmith and Fulham,E09000013,-46.0,-18.0,7.0,-46,-22.0,0.0,288
2022-06-04,Harrow,E09000015,-26.0,0.0,53.0,-18,-10.0,0.0,290
2022-06-04,Westminster,E09000033,-36.0,-5.0,0.0,-8,-23.0,0.0,308
2022-06-04,Barking and Dagenham,E09000002,-25.0,-6.0,62.0,-23,-26.0,0.0,277
2022-06-04,Redbridge,E09000026,-28.0,-12.0,1.0,-35,-23.0,-1.0,301
2022-06-04,Islington,E09000019,-27.0,-20.0,-11.0,-48,-17.0,-1.0,294
2022-06-04,Kensington and Chelsea,E09000020,-32.0,3.0,-16.0,-41,-25.0,0.0,295
2022-06-04,Barnet,E09000003,-30.0,-7.0,4.0,-28,-22.0,2.0,278
2022-06-04,Hounslow,E09000018,-26.0,-2.0,2.0,-13,-15.0,0.0,293
2022-06-04,Wandsworth,E09000032,-45.0,-28.0,-23.0,-28,-11.0,0.0,307
2022-06-04,Ealing,E09000009,-33.0,-8.0,15.0,-32,-22.0,1.0,284
2022-06-04,Bexley,E09000004,-33.0,-7.0,11.0,-36,-20.0,0.0,279
2022-06-04,Bromley,E09000006,-30.0,-4.0,-16.0,-31,-11.0,0.0,281
2022-06-04,Sutton,E09000029,-38.0,-19.0,-9.0,-40,-22.0,0.0,304
2022-06-04,Greenwich,E09000011,-14.0,-7.0,-23.0,-11,-18.0,0.0,286
2022-06-03,City of London,E09000001,-76.0,-81.0,-51.0,-57,-74.0,,276
2022-06-03,Kensington and Chelsea,E09000020,-24.0,-10.0,0.0,-49,-73.0,13.0,295
2022-06-03,Enfield,E09000010,-24.0,-13.0,55.0,-52,-66.0,12.0,285
2022-06-03,Merton,E09000024,-35.0,-14.0,-1.0,-48,-72.0,13.0,299
2022-06-03,Havering,E09000016,-23.0,-7.0,28.0,-47,-74.0,13.0,291
2022-06-03,Barking and Dagenham,E09000002,-27.0,-2.0,93.0,-41,-66.0,12.0,277
2022-06-03,Bexley,E09000004,-36.0,-13.0,85.0,-57,-74.0,14.0,279
2022-06-03,Lewisham,E09000023,-16.0,-13.0,36.0,-44,-73.0,14.0,298
2022-06-03,Sutton,E09000029,-28.0,-19.0,71.0,-57,-78.0,13.0,304
2022-06-03,Newham,E09000025,-18.0,-8.0,179.0,-40,-61.0,10.0,300
2022-06-03,Redbridge,E09000026,-19.0,-10.0,44.0,-49,-73.0,11.0,301
2022-06-03,Tower Hamlets,E09000030,-34.0,-17.0,34.0,-52,-73.0,11.0,305
2022-06-03,Islington,E09000019,-33.0,-38.0,6.0,-67,-80.0,14.0,294
2022-06-03,Croydon,E09000008,-24.0,-3.0,14.0,-45,-69.0,13.0,283
2022-06-03,Bromley,E09000006,-24.0,-5.0,24.0,-50,-79.0,14.0,281
2022-06-03,Wandsworth,E09000032,-36.0,-25.0,27.0,-42,-76.0,14.0,307
2022-06-03,Hackney,E09000012,-35.0,-13.0,24.0,-45,-71.0,12.0,287
2022-06-03,Southwark,E09000028,-34.0,-12.0,18.0,-45,-70.0,13.0,303
2022-06-03,Haringey,E09000014,-17.0,-16.0,29.0,-41,-70.0,12.0,289
2022-06-03,Hillingdon,E09000017,-21.0,-16.0,66.0,-22,-70.0,12.0,292
2022-06-03,Ealing,E09000009,-23.0,-12.0,59.0,-48,-68.0,12.0,284
2022-06-03,Richmond upon Thames,E09000027,-17.0,-11.0,62.0,-43,-81.0,12.0,302
2022-06-03,Kingston upon Thames,E09000021,-17.0,-15.0,,-43,-74.0,12.0,296
2022-06-03,Camden,E09000007,-43.0,-13.0,12.0,-28,-75.0,13.0,282
2022-06-03,Lambeth,E09000022,-34.0,-16.0,210.0,-45,-73.0,14.0,297
2022-06-03,Harrow,E09000015,-14.0,2.0,110.0,-40,-68.0,12.0,290
2022-06-03,Hammersmith and Fulham,E09000013,-39.0,-23.0,0.0,-57,-74.0,13.0,288
2022-06-03,Westminster,E09000033,-35.0,-8.0,25.0,-28,-72.0,12.0,308
2022-06-03,Waltham Forest,E09000031,-10.0,-12.0,41.0,-51,-72.0,13.0,306
2022-06-03,Brent,E09000005,-9.0,-1.0,99.0,-40,-64.0,12.0,280
2022-06-03,Barnet,E09000003,-21.0,-9.0,75.0,-45,-71.0,13.0,278
2022-06-03,Hounslow,E09000018,-16.0,-7.0,71.0,-36,-63.0,10.0,293
2022-06-03,Greenwich,E09000011,2.0,0.0,100.0,-26,-72.0,13.0,286
2022-06-02,Bromley,E09000006,3.0,8.0,67.0,-49,-79.0,13.0,281
2022-06-02,Ealing,E09000009,-2.0,-6.0,96.0,-43,-68.0,10.0,284
2022-06-02,Brent,E09000005,12.0,10.0,140.0,-36,-64.0,10.0,280
2022-06-02,Greenwich,E09000011,22.0,13.0,150.0,-26,-74.0,11.0,286
2022-06-02,Hackney,E09000012,-18.0,-5.0,67.0,-45,-71.0,10.0,287
2022-06-02,City of London,E09000001,-77.0,-81.0,-55.0,-60,-75.0,,276
2022-06-02,Waltham Forest,E09000031,13.0,0.0,51.0,-44,-73.0,11.0,306
2022-06-02,Newham,E09000025,-3.0,4.0,212.0,-41,-62.0,8.0,300
2022-06-02,Haringey,E09000014,-7.0,-9.0,37.0,-36,-71.0,11.0,289
2022-06-02,Harrow,E09000015,5.0,7.0,123.0,-36,-68.0,10.0,290
2022-06-02,Barking and Dagenham,E09000002,-10.0,7.0,138.0,-34,-68.0,9.0,277
2022-06-02,Merton,E09000024,-17.0,-11.0,10.0,-46,-73.0,12.0,299
2022-06-02,Bexley,E09000004,-16.0,2.0,95.0,-50,-74.0,12.0,279
2022-06-02,Sutton,E09000029,-12.0,-6.0,66.0,-55,-79.0,13.0,304
2022-06-02,Barnet,E09000003,-7.0,-1.0,123.0,-39,-72.0,11.0,278
2022-06-02,Islington,E09000019,-45.0,-31.0,10.0,-73,-80.0,12.0,294
2022-06-02,Kingston upon Thames,E09000021,-1.0,-8.0,,-38,-76.0,12.0,296
2022-06-02,Hillingdon,E09000017,-5.0,-4.0,108.0,-13,-70.0,10.0,292
2022-06-02,Hammersmith and Fulham,E09000013,-23.0,-11.0,7.0,-53,-76.0,10.0,288
2022-06-02,Southwark,E09000028,-18.0,-7.0,32.0,-45,-71.0,12.0,303
2022-06-02,Redbridge,E09000026,-4.0,-4.0,82.0,-47,-73.0,9.0,301
2022-06-02,Havering,E09000016,-1.0,9.0,50.0,-44,-73.0,12.0,291
2022-06-02,Westminster,E09000033,-13.0,10.0,167.0,-12,-73.0,10.0,308
2022-06-02,Tower Hamlets,E09000030,-27.0,-14.0,63.0,-51,-74.0,9.0,305
2022-06-02,Camden,E09000007,-34.0,-8.0,37.0,-24,-76.0,10.0,282
2022-06-02,Croydon,E09000008,-1.0,9.0,39.0,-43,-69.0,12.0,283
2022-06-02,Wandsworth,E09000032,-17.0,-16.0,38.0,-36,-78.0,12.0,307
2022-06-02,Richmond upon Thames,E09000027,-3.0,-2.0,80.0,-43,-83.0,11.0,302
2022-06-02,Lambeth,E09000022,-1.0,-6.0,283.0,-38,-74.0,12.0,297
2022-06-02,Enfield,E09000010,-12.0,-4.0,66.0,-50,-66.0,11.0,285
2022-06-02,Hounslow,E09000018,-4.0,7.0,65.0,-33,-64.0,9.0,293
2022-06-02,Kensington and Chelsea,E09000020,-9.0,-6.0,10.0,-48,-75.0,11.0,295
2022-06-02,Lewisham,E09000023,8.0,1.0,92.0,-42,-74.0,12.0,298
2022-06-01,City of London,E09000001,-51.0,-53.0,-35.0,-38,-43.0,,276
2022-06-01,Haringey,E09000014,-12.0,-4.0,-3.0,-35,-46.0,4.0,289
2022-06-01,Hackney,E09000012,-14.0,0.0,15.0,-40,-42.0,5.0,287
2022-06-01,Tower Hamlets,E09000030,-14.0,-3.0,15.0,-42,-47.0,5.0,305
2022-06-01,Harrow,E09000015,14.0,20.0,78.0,-13,-33.0,5.0,290
2022-06-01,Hounslow,E09000018,4.0,14.0,35.0,-22,-34.0,4.0,293
2022-06-01,Brent,E09000005,72.0,16.0,90.0,1,-38.0,3.0,280
2022-06-01,Barking and Dagenham,E09000002,-3.0,14.0,54.0,-29,-41.0,3.0,277
2022-06-01,Hammersmith and Fulham,E09000013,-17.0,-3.0,3.0,-39,-50.0,5.0,288
2022-06-01,Greenwich,E09000011,12.0,14.0,14.0,-17,-46.0,5.0,286
2022-06-01,Kensington and Chelsea,E09000020,-12.0,2.0,-14.0,-35,-45.0,6.0,295
2022-06-01,Wandsworth,E09000032,-15.0,-11.0,8.0,-27,-47.0,7.0,307
2022-06-01,Havering,E09000016,11.0,15.0,20.0,-28,-42.0,5.0,291
2022-06-01,Ealing,E09000009,6.0,1.0,35.0,-30,-41.0,4.0,284
2022-06-01,Westminster,E09000033,-25.0,-1.0,2.0,-20,-45.0,6.0,308
2022-06-01,Hillingdon,E09000017,2.0,6.0,41.0,-8,-41.0,4.0,292
2022-06-01,Merton,E09000024,-13.0,-2.0,-2.0,-35,-44.0,6.0,299
2022-06-01,Bromley,E09000006,7.0,18.0,12.0,-35,-50.0,8.0,281
2022-06-01,Newham,E09000025,-6.0,6.0,165.0,-24,-32.0,3.0,300
2022-06-01,Sutton,E09000029,-3.0,6.0,26.0,-45,-50.0,6.0,304
2022-06-01,Southwark,E09000028,-15.0,-2.0,4.0,-31,-41.0,5.0,303
